time,n1,n2,weight
8,15,07,36.65143
8,33,37,41.36406
8,12,40,24.235704
8,16,29,28.100163
8,37,08,29.859154
8,02,11,15.936017
8,36,04,20.93519
8,01,13,22.214756
8,23,09,23.210783
8,10,37,30.34456
8,24,32,14.339956
8,31,12,26.467613
8,40,07,17.8944
8,03,12,15.501049
8,08,36,37.189075
8,26,04,6.0855236
8,40,20,60.090717
8,36,15,1.7268567
8,23,02,0.73585474
8,40,22,13.63207
8,28,04,0.027154354
8,09,22,25.660875
8,10,11,17.985907
8,03,31,37.62016
8,19,02,21.862099
8,01,36,13.365148
8,22,01,20.149889
8,34,03,39.659763
8,20,23,77.44081
8,24,34,33.842213
8,12,25,19.889465
8,22,38,11.153952
8,02,23,0.73585474
8,19,16,31.240065
8,05,18,4.588338
8,31,26,61.246624
8,06,15,26.390572
8,10,26,32.324474
8,29,24,7.5379863
8,31,20,67.0888
8,40,33,45.098198
8,04,37,32.859077
8,05,03,16.148853
8,19,36,42.85813
8,16,35,10.537084
8,12,36,33.928127
8,33,12,9.671147
8,15,21,5.785764
8,29,27,27.8848
8,04,36,20.93519
8,33,40,45.098198
8,17,36,20.936157
8,05,21,17.337378
8,38,03,7.0773964
8,32,37,37.400223
8,04,12,2.9700816
8,38,08,62.179092
8,07,28,3.2090292
8,07,37,27.696081
8,13,14,27.283815
8,37,03,21.313814
8,17,15,13.764214
8,05,10,27.740765
8,06,05,31.32598
8,21,14,18.94464
8,21,30,4.745765
8,27,30,34.782047
8,02,27,25.044245
8,16,15,35.832222
8,40,25,33.72398
8,39,04,5.0740294
8,16,30,1.3655795
8,18,22,30.463463
8,21,18,34.733124
8,31,16,3.97405
8,03,40,26.912794
8,16,40,20.325539
8,26,37,16.40867
8,11,02,15.936017
8,09,36,38.591824
8,32,16,35.384445
8,34,10,0.5894872
8,38,35,19.09585
8,26,33,26.388021
8,20,38,68.673485
8,01,30,11.680499
8,19,34,32.298073
8,27,08,17.248981
8,11,30,10.854729
8,22,20,65.74231
8,15,09,10.383624
8,11,14,6.7227273
8,19,23,49.24704
8,25,05,21.383062
8,14,28,1.9656042
8,25,18,12.368788
8,02,28,7.5411735
8,37,06,19.906584
8,40,39,38.790375
8,04,22,18.93842
8,08,30,66.42184
8,31,37,1.1882056
8,03,24,13.895216
8,22,04,18.93842
8,22,10,19.038494
9,16,30,45.82075
9,33,35,3.7470112
9,28,10,15.096113
9,30,26,11.866495
9,02,15,1.3105568
9,39,17,8.536993
9,30,01,2.580474
9,27,31,23.293463
9,23,12,4.6799283
9,31,06,17.11383
9,15,25,36.59431
9,27,04,20.317276
9,30,36,21.646143
9,23,09,0.36534387
9,07,25,25.497005
9,22,15,67.70014
9,14,29,18.417192
9,15,04,17.715874
9,04,02,1.1058677
9,19,10,8.102382
9,18,06,12.70161
9,04,06,22.352715
9,25,10,41.943676
9,08,29,2.9864092
9,29,18,1.1389579
9,35,25,14.999589
9,19,24,3.7940533
9,25,38,1.6665621
9,14,11,7.389162
9,26,21,22.007006
9,38,31,17.060644
9,26,40,24.674976
9,30,05,19.722961
9,17,23,49.06629
9,18,03,26.816565
9,23,17,49.06629
9,07,16,14.901513
9,11,38,0.018182604
9,04,39,27.111673
9,24,40,41.12593
9,31,27,23.293463
9,05,30,19.722961
9,33,07,34.173912
9,29,05,9.304426
9,02,04,1.1058677
9,33,19,11.586236
9,14,19,5.7365294
9,01,28,21.577662
9,16,06,7.5887184
9,16,40,12.834478
9,32,39,3.3141627
9,32,27,21.296099
9,17,12,15.897125
9,33,32,22.233881
9,09,23,0.36534387
9,13,21,13.220757
9,14,37,30.302597
9,14,21,5.7737694
9,06,39,37.751793
9,29,11,12.608496
9,20,33,8.83678
9,29,38,28.747763
9,35,07,57.375866
9,26,33,19.616539
9,26,19,15.750972
9,15,26,22.033974
9,18,19,5.333825
9,07,31,1.5783985
9,37,26,1.8013864
9,34,31,11.572918
9,27,35,9.85895
9,13,38,12.091789
9,26,36,0.036954615
9,21,08,19.09575
9,21,34,52.318058
9,10,32,3.6860888
9,38,11,0.018182604
9,11,33,1.0513142
9,20,24,10.909537
9,04,22,31.88778
9,20,05,23.436953
9,32,18,10.410987
9,34,27,19.959206
9,24,20,10.909537
9,02,40,2.2014868
9,29,16,23.61052
9,19,13,30.916512
9,36,30,21.646143
9,36,18,30.390642
9,10,17,22.898449
9,22,30,7.8064404
9,16,28,2.1017234
9,35,29,8.176115
9,39,37,20.314045
9,24,06,8.837103
9,25,35,14.999589
9,23,18,8.499989
9,37,08,45.6563
9,30,28,38.715534
9,23,16,12.2926655
9,35,06,0.25674278
9,07,11,2.6633651
9,08,07,5.138038
9,40,24,41.12593
9,09,22,25.075327
9,22,29,12.679468
9,05,04,39.848064
9,19,33,11.586236
9,20,32,31.926735
9,39,10,24.719322
9,35,09,39.089905
9,13,08,4.685606
9,16,14,7.7796955
9,23,38,17.699852
9,30,12,11.686019
9,17,40,31.616545
9,34,02,14.57428
9,07,36,8.478652
9,17,18,5.062301
9,15,02,1.3105568
9,09,08,15.586878
9,14,16,7.7796955
9,20,01,40.696228
9,17,15,0.4329389
9,30,22,7.8064404
9,06,26,94.42572
9,19,06,37.220993
9,39,08,11.851653
9,08,32,28.054533
9,34,17,20.105942
9,10,31,81.663765
9,05,22,17.28307
9,12,39,32.50734
9,14,18,8.264299
9,38,40,28.84851
9,40,26,24.674976
9,15,18,20.6164
9,40,18,2.3073661
9,18,36,30.390642
9,02,13,3.5342116
9,17,20,22.287622
9,12,30,11.686019
9,37,30,26.46984
9,03,28,13.933134
9,23,26,8.106419
9,08,09,15.586878
9,06,05,1.2573829
9,15,13,9.5522995
9,39,25,11.202364
9,26,15,22.033974
9,10,02,5.1401877
9,25,22,0.010792113
9,15,03,9.439595
9,13,19,30.916512
9,25,12,28.597261
9,24,27,8.397634
9,31,37,4.3096147
9,09,19,12.211395
9,06,15,1.787209
9,06,19,37.220993
9,37,39,20.314045
9,39,12,32.50734
9,31,05,2.741664
9,10,18,7.1278024
9,16,27,12.391466
9,25,33,29.56921
9,39,09,5.0868473
9,04,15,17.715874
9,20,07,47.81701
9,33,11,1.0513142
9,34,32,9.416706
9,33,06,0.14761627
9,12,25,28.597261
9,18,15,20.6164
9,22,10,7.5352383
9,21,17,12.082423
9,05,14,37.481075
9,05,40,11.77447
9,40,38,28.84851
9,27,32,21.296099
9,22,12,0.45305213
9,30,08,0.20799346
9,21,05,50.195126
9,02,37,25.69816
9,21,29,0.941644
9,27,39,17.735191
9,26,23,8.106419
9,11,07,2.6633651
9,38,16,15.940722
9,22,36,33.34176
9,15,16,31.264174
9,34,09,42.969624
9,25,36,6.521041
9,05,12,15.022916
9,28,22,16.102276
9,19,04,6.841965
9,30,32,42.80236
9,39,28,0.1666239
9,25,34,27.436178
9,13,14,55.439434
9,31,10,81.663765
9,07,01,5.0929656
9,03,05,10.90105
9,02,03,23.053005
9,39,36,29.113295
9,22,28,16.102276
9,10,37,5.9471593
9,09,37,2.9459498
9,13,20,4.4481726
9,06,31,17.11383
9,04,38,4.282928
9,21,13,13.220757
9,34,20,12.023245
9,34,19,10.314025
9,04,30,30.689035
9,36,39,29.113295
9,30,15,58.68289
9,19,26,15.750972
9,24,13,28.560274
9,11,02,30.753841
9,08,37,45.6563
9,31,34,11.572918
9,31,08,12.8542795
9,25,18,1.2723533
9,01,18,7.8648334
9,31,40,0.12720966
9,23,10,37.609013
9,36,31,53.815964
9,23,39,17.000654
9,05,06,1.2573829
9,36,08,6.8772244
9,12,21,5.2593102
9,14,24,21.248974
9,37,40,14.11994
9,02,32,6.0726404
9,13,35,21.400642
9,38,35,44.97592
9,36,03,18.792189
9,22,25,0.010792113
9,08,39,11.851653
9,05,25,12.619405
9,39,23,17.000654
9,31,01,26.07209
9,03,16,7.40704
9,19,31,25.52778
9,20,09,1.5849571
9,40,31,0.12720966
9,39,22,19.058413
9,38,13,12.091789
9,12,05,15.022916
9,17,07,19.15219
9,38,25,1.6665621
9,08,20,4.722788
9,17,38,20.284605
9,37,31,4.3096147
9,10,30,30.792248
9,20,22,11.000925
9,40,22,9.997481
9,40,09,32.236526
9,15,30,58.68289
9,27,21,1.5113364
9,16,37,7.518817
9,35,20,21.206469
9,24,37,15.624756
9,15,22,67.70014
9,05,15,21.104193
9,16,21,25.582338
9,27,40,1.3063866
9,27,36,22.036522
9,14,09,23.939018
9,40,29,29.986248
9,18,25,1.2723533
9,06,07,13.677294
9,06,18,12.70161
9,16,13,28.404118
9,22,19,19.163155
9,01,07,5.0929656
9,38,36,11.113491
9,38,32,24.995283
9,24,16,27.993725
9,35,27,9.85895
9,30,16,45.82075
9,39,27,17.735191
9,11,19,9.435507
9,11,23,9.87674
9,18,30,5.1272383
9,35,16,15.557698
9,07,40,0.95804864
9,37,10,5.9471593
9,28,05,19.966665
9,06,40,23.349047
9,16,15,31.264174
9,30,18,5.1272383
9,01,31,26.07209
9,21,12,5.2593102
9,21,10,1.120155
9,16,31,15.988073
9,40,03,0.27444237
9,33,29,22.395647
9,16,18,1.9535297
9,29,35,8.176115
9,24,22,37.82178
9,01,03,26.451496
9,12,32,42.766773
9,31,13,8.925979
9,13,09,7.1521187
9,06,04,22.352715
9,32,25,13.384051
9,26,05,14.563246
9,13,02,3.5342116
9,38,29,28.747763
9,23,11,9.87674
9,03,01,26.451496
9,12,22,0.45305213
9,27,14,8.404868
9,23,06,10.007148
9,15,23,53.802856
9,05,11,14.2119665
9,27,08,34.625366
9,29,06,47.696205
9,19,34,10.314025
9,09,28,8.454755
9,20,37,1.9047096
9,28,29,61.784508
9,27,17,45.28379
9,32,21,12.599873
9,25,23,29.962109
9,35,33,3.7470112
9,16,07,14.901513
9,38,04,4.282928
9,01,13,45.282913
9,19,22,19.163155
9,04,25,1.1380935
9,11,18,25.249178
9,26,29,9.96328
9,08,21,19.09575
9,18,32,10.410987
9,30,04,30.689035
9,10,01,26.573868
9,28,09,8.454755
9,09,13,7.1521187
9,06,16,7.5887184
9,40,32,1.2288251
9,12,14,55.715244
9,18,39,64.729485
9,39,32,3.3141627
9,28,39,0.1666239
9,01,17,9.723393
9,14,32,9.566485
9,37,14,30.302597
9,35,03,39.548058
9,31,36,53.815964
9,25,24,30.01519
9,32,13,41.743454
9,20,35,21.206469
9,08,36,6.8772244
9,35,38,44.97592
9,11,20,1.2305244
9,13,17,7.515337
9,23,22,7.778344
9,17,08,19.918636
9,16,24,27.993725
9,17,31,33.66745
9,28,30,38.715534
9,13,15,9.5522995
9,33,25,29.56921
9,28,02,14.970176
9,17,29,3.140555
9,05,13,5.212259
9,09,36,19.886473
9,32,38,24.995283
9,04,20,13.940105
9,32,14,9.566485
9,28,38,18.91691
9,31,26,29.309834
9,40,27,1.3063866
9,40,37,14.11994
9,12,37,8.11155
9,01,35,47.632084
9,32,26,7.310177
9,39,18,64.729485
9,21,14,5.7737694
9,03,36,18.792189
9,27,28,12.405769
9,18,16,1.9535297
9,24,25,30.01519
9,10,13,20.794407
9,17,34,20.105942
9,28,27,12.405769
9,07,04,11.485712
9,04,27,20.317276
9,13,31,8.925979
9,21,27,1.5113364
9,33,26,19.616539
9,35,13,21.400642
9,35,21,27.501654
9,10,40,7.609191
9,14,13,55.439434
9,01,10,26.573868
9,36,01,44.588757
9,16,38,15.940722
9,40,02,2.2014868
9,31,19,25.52778
9,07,18,3.7134614
9,33,36,35.80746
9,05,16,39.66044
9,30,31,12.139205
9,01,22,12.006162
9,27,03,19.058853
9,17,10,22.898449
9,37,09,2.9459498
9,29,36,45.083252
9,03,24,3.505577
9,34,01,35.440674
9,02,29,42.846897
9,32,02,6.0726404
9,07,35,57.375866
9,19,05,8.568667
9,30,37,26.46984
9,01,23,2.299583
9,28,12,19.765589
9,15,06,1.787209
9,32,08,28.054533
9,25,40,18.510197
9,14,40,23.669336
9,37,03,28.029238
9,40,16,12.834478
9,18,31,22.142052
9,08,38,21.322601
9,40,08,4.368545
9,32,34,9.416706
9,24,12,4.5141077
9,31,14,33.717
9,05,20,23.436953
9,30,20,25.843607
9,14,27,8.404868
9,21,38,0.024377637
9,15,21,13.546765
9,29,15,49.615555
9,13,40,16.791409
9,25,39,11.202364
9,07,32,17.678455
9,27,24,8.397634
9,05,29,9.304426
9,15,38,30.444733
9,34,26,38.679474
9,10,19,8.102382
9,07,26,13.840978
9,13,10,20.794407
9,18,14,8.264299
9,23,15,53.802856
9,09,12,24.880047
9,37,20,1.9047096
9,08,31,12.8542795
9,15,05,21.104193
9,26,09,3.1256962
9,05,21,50.195126
9,15,08,8.154693
9,16,05,39.66044
9,02,24,48.604576
9,16,04,35.1403
9,06,33,0.14761627
9,11,26,11.98671
9,14,38,39.118725
9,04,07,11.485712
9,05,28,19.966665
9,14,05,37.481075
9,18,23,8.499989
9,26,31,29.309834
9,18,28,40.727116
9,16,08,19.655678
9,40,07,0.95804864
9,30,10,30.792248
9,27,16,12.391466
9,36,33,35.80746
9,20,19,7.7207284
9,08,15,8.154693
9,12,09,24.880047
9,40,25,18.510197
9,29,02,42.846897
9,27,05,48.638485
9,13,05,5.212259
9,25,15,36.59431
9,01,27,38.29784
9,19,32,21.752468
9,32,19,21.752468
9,25,20,11.754708
9,02,21,19.691483
9,37,38,0.38524055
9,09,14,23.939018
9,20,39,5.7365894
9,40,05,11.77447
9,37,06,1.6276019
9,27,02,3.3817022
9,23,08,29.272013
9,08,23,29.272013
9,36,13,23.003773
9,07,10,17.635134
9,13,16,28.404118
9,21,35,27.501654
9,24,19,3.7940533
9,36,27,22.036522
9,39,06,37.751793
9,07,33,34.173912
9,29,22,12.679468
9,02,27,3.3817022
9,20,30,25.843607
9,34,21,52.318058
9,24,03,3.505577
9,18,29,1.1389579
9,19,30,1.1787899
9,32,33,22.233881
9,06,14,53.767677
9,09,20,1.5849571
9,24,09,24.037981
9,19,09,12.211395
9,02,20,33.69814
9,27,01,38.29784
9,03,02,23.053005
9,38,15,30.444733
9,36,25,6.521041
9,07,08,5.138038
9,22,05,17.28307
9,05,26,14.563246
9,36,26,0.036954615
9,20,02,33.69814
9,31,16,15.988073
9,26,37,1.8013864
9,25,07,25.497005
9,05,27,48.638485
9,03,27,19.058853
9,26,32,7.310177
9,29,08,2.9864092
9,01,34,35.440674
9,32,20,31.926735
9,21,32,12.599873
9,13,36,23.003773
9,15,12,0.20697875
9,16,35,15.557698
9,18,07,3.7134614
9,33,15,28.858738
9,29,28,61.784508
9,05,31,2.741664
9,18,10,7.1278024
9,19,38,23.418207
9,25,04,1.1380935
9,27,34,19.959206
9,08,30,0.20799346
9,08,27,34.625366
9,22,24,37.82178
9,06,37,1.6276019
9,37,13,3.1128001
9,17,01,9.723393
9,21,02,19.691483
9,02,19,22.295065
9,26,35,1.7649578
9,19,20,7.7207284
9,16,11,30.910025
9,16,34,58.06665
9,38,14,39.118725
9,29,04,23.687618
9,34,16,58.06665
9,37,28,7.5238214
9,26,20,43.65452
9,10,04,27.18107
9,09,35,39.089905
9,04,19,6.841965
9,39,13,72.16846
9,21,26,22.007006
9,02,10,5.1401877
9,38,28,18.91691
9,22,01,12.006162
9,10,25,41.943676
9,10,11,4.156583
9,08,16,19.655678
9,26,07,13.840978
9,07,06,13.677294
9,09,33,4.734528
9,22,39,19.058413
9,11,29,12.608496
9,28,18,40.727116
9,40,17,31.616545
9,23,01,2.299583
9,38,19,23.418207
9,16,29,23.61052
9,39,20,5.7365894
9,21,16,25.582338
9,22,04,31.88778
9,39,04,27.111673
9,29,17,3.140555
9,20,08,4.722788
9,30,14,28.740147
9,11,14,7.389162
9,22,09,25.075327
9,11,05,14.2119665
9,26,30,11.866495
9,11,10,4.156583
9,15,29,49.615555
9,18,40,2.3073661
9,20,04,13.940105
9,18,01,7.8648334
9,27,25,25.215336
9,15,33,28.858738
9,26,34,38.679474
9,13,32,41.743454
9,19,14,5.7365294
9,38,08,21.322601
9,13,24,28.560274
9,20,26,43.65452
9,31,38,17.060644
9,03,18,26.816565
9,36,09,19.886473
9,40,10,7.609191
9,01,20,40.696228
9,04,10,27.18107
9,29,40,29.986248
9,10,23,37.609013
9,38,17,20.284605
9,32,40,1.2288251
9,30,03,9.7543955
9,09,17,23.80182
9,03,37,28.029238
9,24,35,19.194515
9,09,24,24.037981
9,35,10,50.621635
9,32,07,17.678455
9,36,38,11.113491
9,14,12,55.715244
9,17,13,7.515337
9,24,07,13.929844
9,21,25,6.3387556
9,36,07,8.478652
9,28,37,7.5238214
9,37,12,8.11155
9,28,16,2.1017234
9,32,10,3.6860888
9,03,15,9.439595
9,26,11,11.98671
9,02,11,30.753841
9,34,25,27.436178
9,10,28,15.096113
9,20,34,12.023245
9,30,35,7.346478
9,22,40,9.997481
9,12,15,0.20697875
9,20,17,22.287622
9,10,07,17.635134
9,05,19,8.568667
9,19,11,9.435507
9,35,30,7.346478
9,32,12,42.766773
9,26,06,94.42572
9,11,30,24.423351
9,40,06,23.349047
9,38,01,3.1949062
9,04,05,39.848064
9,04,16,35.1403
9,30,19,1.1787899
9,15,17,0.4329389
9,33,20,8.83678
9,36,29,45.083252
9,06,35,0.25674278
9,16,23,12.2926655
9,08,40,4.368545
9,24,14,21.248974
9,29,26,9.96328
9,21,15,13.546765
9,01,36,44.588757
9,38,21,0.024377637
9,09,34,42.969624
9,04,29,23.687618
9,12,28,19.765589
9,22,20,11.000925
9,32,30,42.80236
9,29,14,18.417192
9,17,39,8.536993
9,19,18,5.333825
9,38,23,17.699852
9,30,11,24.423351
9,14,04,35.477734
9,14,31,33.717
9,35,24,19.194515
9,03,30,9.7543955
9,36,22,33.34176
9,03,35,39.548058
9,37,16,7.518817
9,18,17,5.062301
9,10,39,24.719322
9,40,14,23.669336
9,37,02,25.69816
9,25,05,12.619405
9,04,14,35.477734
9,09,26,3.1256962
9,08,04,38.05104
9,10,22,7.5352383
9,07,20,47.81701
9,06,29,47.696205
9,20,13,4.4481726
9,25,21,6.3387556
9,33,09,4.734528
9,24,02,48.604576
9,01,38,3.1949062
9,20,11,1.2305244
9,14,06,53.767677
9,12,23,4.6799283
9,12,24,4.5141077
9,11,16,30.910025
9,18,11,25.249178
9,36,21,64.82293
9,31,17,33.66745
9,09,40,32.236526
9,28,03,13.933134
9,31,12,6.2558703
9,16,03,7.40704
9,31,18,22.142052
9,19,02,22.295065
9,02,28,14.970176
9,02,34,14.57428
9,40,13,16.791409
9,12,31,6.2558703
9,10,21,1.120155
9,35,01,47.632084
9,29,21,0.941644
9,28,01,21.577662
9,23,25,29.962109
9,08,17,19.918636
9,17,09,23.80182
9,01,30,2.580474
9,35,26,1.7649578
9,25,11,16.15993
9,07,17,19.15219
9,11,25,16.15993
9,13,39,72.16846
9,17,27,45.28379
9,37,24,15.624756
9,25,32,13.384051
9,22,23,7.778344
9,13,01,45.282913
9,14,30,28.740147
9,17,21,12.082423
9,31,30,12.139205
9,31,07,1.5783985
9,09,39,5.0868473
9,07,24,13.929844
9,05,03,10.90105
9,21,36,64.82293
9,10,35,50.621635
9,25,27,25.215336
9,04,08,38.05104
9,13,37,3.1128001
9,12,17,15.897125
9,03,40,0.27444237
9,38,37,0.38524055
9,06,23,10.007148
9,06,24,8.837103
9,29,33,22.395647
9,08,13,4.685606
9,20,25,11.754708
10,40,16,51.230312
10,08,34,23.058279
10,10,23,34.102882
10,40,19,61.156677
10,17,11,4.309207
10,21,01,29.199305
10,01,03,2.7269454
10,05,26,32.12396
10,15,38,63.56919
10,03,06,1.5735296
10,37,13,48.11237
10,18,25,11.791547
10,16,25,22.52778
10,36,16,47.261967
10,23,30,7.9511056
10,35,15,28.242104
10,06,17,18.82936
10,26,38,66.519295
10,28,37,25.445656
10,29,10,10.514959
10,14,37,28.564547
10,35,13,11.966803
10,08,09,31.378403
10,32,18,0.013101993
10,31,05,48.51766
10,08,22,57.200306
10,31,26,41.031773
10,15,30,63.774643
10,27,38,38.785336
10,12,01,1.3262146
10,02,23,53.188046
10,16,18,17.684633
10,08,17,41.66935
10,22,15,56.93383
10,14,11,6.5198436
10,28,26,75.10038
10,35,26,44.9446
10,26,40,28.934122
10,38,11,18.147734
10,12,25,19.882996
10,33,08,20.745367
10,14,09,11.222718
10,26,31,41.031773
10,33,35,24.423477
10,36,08,66.33053
10,30,02,61.462852
10,10,02,16.927786
10,38,01,30.101894
10,14,03,7.8158693
10,31,18,19.195965
10,31,25,8.829379
10,39,40,45.732952
10,29,09,18.281315
10,02,40,49.89369
10,20,35,38.138393
10,23,15,75.02126
10,23,19,45.591892
10,27,12,5.1373396
10,37,21,10.436045
10,06,30,34.823708
10,14,06,24.651695
10,18,05,29.476744
10,36,25,25.12203
10,30,21,19.66254
10,04,07,24.353996
10,40,09,37.821404
10,38,08,38.795948
10,02,31,24.034628
10,13,18,11.267037
10,06,14,24.651695
10,24,38,35.711155
10,03,40,9.361036
10,30,07,26.049126
10,03,29,26.360327
10,37,05,56.998108
10,16,21,52.76749
10,06,07,8.503651
10,22,11,17.714132
10,30,06,34.823708
10,19,36,58.193043
10,14,17,3.6131537
10,10,07,1.5397724
10,03,07,4.8377123
10,40,05,50.133682
10,37,01,36.39762
10,13,32,9.625105
10,31,09,5.5523086
10,19,05,10.362179
10,38,33,41.492424
10,22,12,38.170734
10,04,21,15.12971
10,14,31,3.6663969
10,34,02,20.314043
10,12,31,37.229877
10,29,20,59.807056
10,02,22,36.511654
10,28,02,16.484623
10,12,18,8.444229
10,21,08,61.223976
10,17,36,21.483171
10,34,36,25.478106
10,22,03,53.80467
10,38,24,35.711155
10,29,04,3.4858608
10,30,27,57.9313
10,21,17,13.80931
10,18,23,47.451004
10,22,37,13.836016
10,26,37,35.283073
10,34,26,47.413654
10,33,15,21.759672
10,06,22,29.257076
10,23,12,54.87474
10,35,02,8.859821
10,40,13,46.748875
10,22,02,36.511654
10,25,20,46.973915
10,03,37,54.249176
10,31,04,0.46145353
10,10,29,10.514959
10,40,28,33.57147
10,35,07,5.144671
10,17,04,0.8182388
10,14,04,13.637789
10,21,31,18.66466
10,19,30,72.78581
10,10,30,25.77258
10,15,31,44.359394
10,22,01,21.868683
10,38,07,6.8452
10,30,09,48.98901
10,24,18,0.25751963
10,13,29,34.676647
10,22,40,13.0943365
10,35,33,24.423477
10,14,29,7.4031587
10,30,28,28.816164
10,22,18,30.294361
10,09,06,4.7947507
10,33,34,19.20967
10,30,18,55.625847
10,32,02,5.910128
10,16,36,47.261967
10,38,16,48.443382
10,14,13,26.166288
10,36,24,39.405903
10,05,14,44.746548
10,05,17,46.84694
10,18,32,0.013101993
10,24,35,19.925581
10,25,24,28.67871
10,16,29,42.902203
10,21,36,5.364245
10,33,02,0.34826532
10,21,05,30.125532
10,27,26,48.130665
10,36,27,43.809284
10,14,12,25.618809
10,12,36,33.75212
10,01,14,10.07568
10,04,17,0.8182388
10,32,26,33.18491
10,06,40,40.064564
10,34,09,9.294562
10,29,19,40.336437
10,37,17,23.179543
10,08,11,4.3953495
10,33,19,11.4594345
10,15,40,71.17446
10,27,13,7.993642
10,40,26,28.934122
10,10,11,14.868188
10,12,05,18.720224
10,24,29,40.103325
10,30,26,47.048317
10,18,11,4.4787188
10,31,24,65.59793
10,38,15,63.56919
10,05,16,10.869544
10,32,08,23.553625
10,13,36,49.969204
10,24,27,12.18339
10,40,27,47.077213
10,33,28,27.8977
10,26,30,47.048317
10,14,36,19.556427
10,27,36,43.809284
10,34,20,49.327774
10,03,10,33.782238
10,05,06,4.870488
10,22,16,48.669956
10,04,36,22.059813
10,21,15,46.51718
10,21,40,9.499728
10,02,30,61.462852
10,07,30,26.049126
10,14,02,20.983622
10,15,24,11.556363
10,30,01,33.13115
10,07,35,5.144671
10,21,19,20.940277
10,33,16,13.118158
10,25,36,25.12203
10,20,23,83.1729
10,27,08,21.576128
10,08,16,10.227149
10,16,22,48.669956
10,01,34,9.170195
10,18,31,19.195965
10,38,13,49.126945
10,28,32,6.815803
10,06,09,4.7947507
10,09,40,37.821404
10,28,20,37.094162
10,29,38,11.52668
10,35,28,0.7085813
10,30,25,44.439133
10,15,16,7.4364185
10,30,08,33.70819
10,34,03,36.86202
10,16,05,10.869544
10,30,15,63.774643
10,05,10,39.37142
10,22,07,0.015835403
10,27,35,6.712625
10,08,33,20.745367
10,10,14,3.8732605
10,15,25,25.228037
10,36,09,36.050743
10,36,22,10.562418
10,08,25,30.403593
10,19,32,15.434439
10,24,32,15.427585
10,11,09,23.239264
10,34,28,3.5293653
10,02,06,43.87925
10,40,22,13.0943365
10,20,33,29.67013
10,36,13,49.969204
10,33,37,49.99946
10,22,36,10.562418
10,23,21,11.904673
10,13,08,14.676611
10,35,38,30.804062
10,17,02,27.714727
10,02,21,40.665485
10,36,20,75.415955
10,16,31,44.019176
10,27,20,32.422947
10,25,19,28.507837
10,38,34,23.003786
10,36,29,16.510899
10,01,10,5.947759
10,09,14,11.222718
10,06,29,23.622057
10,28,36,31.015808
10,01,17,12.286544
10,36,37,4.0922475
10,04,12,4.950045
10,26,05,32.12396
10,30,05,67.02368
10,19,37,40.925285
10,03,34,36.86202
10,15,17,47.850548
10,19,29,40.336437
10,05,23,74.55578
10,31,36,20.730177
10,30,22,24.567778
10,31,16,44.019176
10,40,38,6.6497345
10,17,13,30.251255
10,01,37,36.39762
10,21,14,18.193384
10,11,40,31.756998
10,13,33,5.103926
10,23,10,34.102882
10,28,11,0.015391152
10,08,05,0.6337087
10,17,23,25.446833
10,30,17,31.132114
10,18,29,24.514282
10,07,36,11.571079
10,31,08,37.88586
10,13,25,20.858662
10,37,34,30.374237
10,27,28,15.010295
10,29,31,12.258349
10,34,05,42.19818
10,34,18,14.655358
10,21,09,15.474277
10,40,17,23.129608
10,21,23,11.904673
10,05,27,24.767385
10,32,15,24.058529
10,16,30,71.21921
10,33,12,2.6525896
10,26,32,33.18491
10,36,26,41.170975
10,07,03,4.8377123
10,36,32,42.920597
10,36,07,11.571079
10,35,05,13.543409
10,16,32,19.195568
10,11,01,3.8387396
10,35,27,6.712625
10,12,40,36.08323
10,11,18,4.4787188
10,35,14,2.0781746
10,29,36,16.510899
10,29,40,18.92963
10,08,14,25.800428
10,29,02,31.535181
10,28,40,33.57147
10,09,38,32.605503
10,19,21,20.940277
10,17,21,13.80931
10,29,13,34.676647
10,08,35,3.4742262
10,15,34,42.5802
10,15,22,56.93383
10,15,35,28.242104
10,06,02,43.87925
10,22,30,24.567778
10,15,28,20.657116
10,19,34,29.124031
10,13,35,11.966803
10,07,38,6.8452
10,17,40,23.129608
10,19,35,19.166618
10,13,38,49.126945
10,13,23,56.65541
10,31,02,24.034628
10,05,25,38.47168
10,04,02,22.526508
10,08,38,38.795948
10,34,25,3.9193811
10,22,10,17.052238
10,31,01,11.835445
10,33,13,5.103926
10,09,05,34.127125
10,02,29,31.535181
10,02,37,50.312084
10,03,31,41.138927
10,06,31,16.633936
10,08,29,44.710686
10,23,06,9.976265
10,31,12,37.229877
10,37,32,47.861874
10,18,08,26.395748
10,20,21,52.9491
10,03,09,24.678022
10,04,37,21.243273
10,23,03,55.464565
10,13,31,30.119303
10,11,36,13.964374
10,09,17,14.53247
10,22,05,46.334385
10,36,04,22.059813
10,23,17,25.446833
10,29,27,27.79847
10,09,21,15.474277
10,02,38,42.992455
10,15,33,21.759672
10,17,09,14.53247
10,30,04,34.45474
10,09,11,23.239264
10,31,03,41.138927
10,05,32,19.471878
10,02,32,5.910128
10,29,11,11.564523
10,34,27,17.178038
10,12,27,5.1373396
10,23,13,56.65541
10,28,38,34.76311
10,34,08,23.058279
10,37,26,35.283073
10,18,24,0.25751963
10,04,31,0.46145353
10,27,02,3.749685
10,37,09,39.521122
10,40,04,24.327328
10,29,14,7.4031587
10,14,05,44.746548
10,33,20,29.67013
10,18,02,4.6441975
10,05,12,18.720224
10,28,24,18.158173
